City,Year,Quarter,index_nsa,Median Household Income,Total Population,INDPRO,VIXCLS,CPI,Unemployment Rate,City GDP
Chicago,1996,3,120.65,32812.3,2811000.0,75.78656666666667,16.768333333333334,2.9312081336975098,5.333333333333333,202145052.07090533
Chicago,1996,4,120.98,33095.4,2814000.0,76.83006666666667,17.225530303030304,2.9312081336975098,4.766666666666667,207544811.43324292
Chicago,1997,1,120.47,33378.5,2812500.0,78.28623333333333,19.942265625,2.3376882076263428,5.6000000000000005,211190198.30738246
Chicago,1997,2,121.69,33661.6,2811000.0,79.40383333333334,19.904461538461536,2.3376882076263428,4.8,216859425.37393844
Chicago,1997,3,122.8,33944.7,2809500.0,81.2606,22.418181818181818,2.3376882076263428,4.8,222066351.22024727
Chicago,1997,4,122.64,34227.8,2808000.0,83.32553333333334,27.166212121212123,2.3376882076263428,4.7,225719334.23668456
Chicago,1998,1,123.48,34510.9,2806750.0,84.26833333333333,21.351015625,1.5522807836532593,5.233333333333333,229320651.1276927
Chicago,1998,2,125.88,34794.0,2805500.0,84.83383333333333,21.528153846153845,1.5522807836532593,4.333333333333333,233022464.9813013
Chicago,1998,3,127.58,35077.1,2804250.0,85.47613333333334,29.74037878787879,1.5522807836532593,4.533333333333333,238554151.53375077
Chicago,1998,4,129.05,35360.2,2803000.0,86.65466666666667,29.3180303030303,1.5522807836532593,4.266666666666667,244902271.4603734
Chicago,1999,1,130.37,35643.3,2802000.0,87.61966666666666,27.2915625,2.1880264282226562,4.6000000000000005,249197445.61177468
Chicago,1999,2,133.35,35926.4,2801000.0,88.44893333333334,24.385384615384616,2.1880264282226562,4.7,253372486.77273536
Chicago,1999,3,136.38,36209.5,2800000.0,89.24696666666667,23.248863636363637,2.1880264282226562,4.666666666666667,259290386.82251525
Chicago,1999,4,137.54,36492.6,2799000.0,90.83403333333332,22.62909090909091,2.1880264282226562,4.066666666666666,267226088.13158464
Chicago,2000,1,139.3,36775.7,2823250.0,91.7389,23.15353846153846,3.3768539428710938,4.733333333333333,275339734.2992611
Chicago,2000,2,143.75,37058.8,2847500.0,92.86746666666666,24.936384615384615,3.3768539428710938,4.433333333333334,288904789.9677017
Chicago,2000,3,147.48,37341.9,2871750.0,92.80366666666667,19.181846153846152,3.3768539428710938,4.366666666666666,295819574.9772198
Chicago,2000,4,149.37,37625.0,2896000.0,92.5487,26.06223076923077,3.3768539428710938,4.133333333333334,304524542.8420725
Chicago,2001,1,151.63,37803.775,2895750.0,91.41146666666667,25.71976923076923,2.826171636581421,5.566666666666666,400104424.0
Chicago,2001,2,156.25,37982.55,2895500.0,90.26006666666666,23.919923076923077,2.826171636581421,5.3999999999999995,400104424.0
Chicago,2001,3,160.16,38161.325,2895250.0,89.02236666666666,25.99276923076923,2.826171636581421,5.466666666666666,400104424.0
Chicago,2001,4,161.54,38340.1,2895000.0,88.04763333333334,27.763863636363634,2.826171636581421,5.8,400104424.0
Chicago,2002,1,163.92,38518.875,2892000.0,88.68256666666666,21.397421875,1.5860344171524048,7.133333333333333,409176653.0
Chicago,2002,2,169.37,38697.65,2889000.0,90.05303333333332,21.611769230769234,1.5860344171524048,7.066666666666666,409176653.0
Chicago,2002,3,173.45,38876.425,2886000.0,90.61046666666668,34.98409090909091,1.5860344171524048,6.833333333333333,409176653.0
Chicago,2002,4,175.62,39055.2,2883000.0,90.56136666666667,30.618409090909093,1.5860344171524048,6.633333333333333,409176653.0
Chicago,2003,1,178.01,39233.975,2879750.0,91.12933333333335,29.951484375,2.270094156265259,7.2,422310363.0
Chicago,2003,2,184.34,39412.75,2876500.0,90.45023333333334,21.50423076923077,2.270094156265259,6.8999999999999995,422310363.0
Chicago,2003,3,188.26,39591.525,2873250.0,91.05403333333334,19.318787878787877,2.270094156265259,6.8999999999999995,422310363.0
Chicago,2003,4,191.46,39770.3,2870000.0,91.93486666666666,17.40409090909091,2.270094156265259,6.2,422310363.0
Chicago,2004,1,193.12,39949.075,2865500.0,92.5877,16.640923076923077,2.6772384643554688,6.8,447719689.0
Chicago,2004,2,200.83,40127.85,2861000.0,93.1151,16.19969230769231,2.6772384643554688,6.3,447719689.0
Chicago,2004,3,205.38,40306.625,2856500.0,93.63853333333333,15.423560606060606,2.6772384643554688,6.2,447719689.0
Chicago,2004,4,207.78,40485.4,2852000.0,94.97083333333335,13.608030303030302,2.6772384643554688,5.8999999999999995,447719689.0
Chicago,2005,1,210.87,40664.175,2846250.0,96.29463333333332,12.784453125,3.39274525642395,6.633333333333333,473543324.0
Chicago,2005,2,218.81,40842.95,2840500.0,96.83603333333333,13.39676923076923,3.39274525642395,6.266666666666667,473543324.0
Chicago,2005,3,224.46,41021.725,2834750.0,96.42483333333332,12.255151515151516,3.39274525642395,5.8,473543324.0
Chicago,2005,4,227.47,41200.5,2829000.0,97.305,12.724461538461538,3.39274525642395,5.1,473543324.0
Chicago,2006,1,229.98,41379.275,2824750.0,98.229,12.031,3.2259416580200195,5.3,501765019.0
Chicago,2006,2,234.41,41558.05,2820500.0,98.80993333333333,14.526923076923078,3.2259416580200195,4.633333333333334,501765019.0
Chicago,2006,3,235.38,41736.825,2816250.0,99.20146666666666,13.587615384615386,3.2259416580200195,4.5,501765019.0
Chicago,2006,4,233.71,41915.6,2812000.0,99.4439,11.029923076923078,3.2259416580200195,4.0,501765019.0
Chicago,2007,1,234.65,42094.375,2813250.0,100.45546666666667,12.470076923076922,2.8526782989501953,5.066666666666666,523643162.0
Chicago,2007,2,237.02,42273.15,2814500.0,101.61796666666667,13.718923076923078,2.8526782989501953,5.0,523643162.0
Chicago,2007,3,232.27,42451.925,2815750.0,101.7108,21.513846153846156,2.8526782989501953,5.066666666666666,523643162.0
Chicago,2007,4,228.71,42630.7,2817000.0,102.0459,22.04189393939394,2.8526782989501953,4.933333333333334,523643162.0
Chicago,2008,1,220.04,42809.475,2821500.0,101.7919,26.10369230769231,3.8391003608703613,5.866666666666667,518266599.0
Chicago,2008,2,217.32,42988.25,2826000.0,100.25393333333334,20.656384615384614,3.8391003608703613,6.066666666666666,518266599.0
Chicago,2008,3,209.61,43167.025,2830500.0,96.94203333333333,25.019772727272727,3.8391003608703613,6.533333333333334,518266599.0
Chicago,2008,4,201.33,43345.8,2835000.0,92.7956,58.33143939393939,3.8391003608703613,6.6000000000000005,518266599.0
Chicago,2009,1,189.62,43524.575,2840000.0,87.56103333333334,45.02765625,-0.35554906725883484,9.200000000000001,508376298.0
Chicago,2009,2,189.88,43703.35,2845000.0,85.13616666666667,33.05823076923077,-0.35554906725883484,9.933333333333334,508376298.0
Chicago,2009,3,190.76,43882.125,2850000.0,86.5689,25.530833333333334,-0.35554906725883484,10.133333333333333,508376298.0
Chicago,2009,4,184.03,44060.9,2855000.0,87.92003333333332,23.01462121212121,-0.35554906725883484,10.5,508376298.0
Chicago,2010,1,178.51,44239.675,2815957.75,89.60996666666666,20.159765625,1.6400398015975952,11.766666666666666,522690312.0
Chicago,2010,2,183.49,44418.45,2776915.5,91.35513333333334,26.36476923076923,1.6400398015975952,10.6,522690312.0
Chicago,2010,3,180.76,44597.225,2737873.25,92.56726666666667,24.342272727272725,1.6400398015975952,10.266666666666667,522690312.0
Chicago,2010,4,172.81,44776.0,2698831.0,92.9545,19.30818181818182,1.6400398015975952,9.533333333333333,522690312.0
Chicago,2011,1,162.94,44489.0,2700904.0,93.45393333333334,18.56875,3.156846523284912,10.1,542907145.0
Chicago,2011,2,165.6,44202.0,2702977.0,93.82623333333333,17.420538461538463,3.156846523284912,10.033333333333333,542907145.0
Chicago,2011,3,166.24,43915.0,2705050.0,94.87253333333332,30.43598484848485,3.156846523284912,10.4,542907145.0
Chicago,2011,4,158.1,43628.0,2707123.0,95.84926666666667,29.87284615384615,3.156846523284912,9.6,542907145.0
Chicago,2012,1,154.67,44024.5,2709053.25,96.79553333333332,18.328846153846154,2.0693306922912598,9.633333333333333,572069394.0
Chicago,2012,2,163.86,44421.0,2710983.5,97.39576666666666,20.021538461538462,2.0693306922912598,9.1,572069394.0
Chicago,2012,3,165.92,44817.5,2712913.75,97.38883333333332,16.229923076923075,2.0693306922912598,9.133333333333333,572069394.0
Chicago,2012,4,160.76,45214.0,2714844.0,97.87596666666667,16.802651515151513,2.0693306922912598,8.799999999999999,572069394.0
Chicago,2013,1,162.45,45685.25,2715830.25,98.62133333333333,13.5303125,1.4648375511169434,9.833333333333334,586400648.0
Chicago,2013,2,175.34,46156.5,2716816.5,99.06830000000001,14.82776923076923,1.4648375511169434,9.299999999999999,586400648.0
Chicago,2013,3,177.33,46627.75,2717802.75,99.4698,14.33719696969697,1.4648375511169434,9.1,586400648.0
Chicago,2013,4,175.81,47099.0,2718789.0,100.1453,14.191590909090909,1.4648375511169434,8.4,586400648.0
Chicago,2014,1,174.96,47507.75,2719693.5,100.82683333333334,14.76421875,1.6222240924835205,8.566666666666666,612092086.0
Chicago,2014,2,183.1,47916.5,2720598.0,102.21463333333332,12.726923076923077,1.6222240924835205,7.233333333333333,612092086.0
Chicago,2014,3,184.76,48325.25,2721502.5,102.78976666666667,13.02409090909091,1.6222240924835205,6.966666666666666,612092086.0
Chicago,2014,4,180.79,48734.0,2722407.0,103.39133333333332,15.996439393939395,1.6222240924835205,6.166666666666667,612092086.0
Chicago,2015,1,180.0,49226.0,2721944.25,102.2386,16.63453125,0.11862505227327347,6.666666666666667,640542188.0
Chicago,2015,2,190.36,49718.0,2721481.5,100.81726666666667,13.745076923076924,0.11862505227327347,5.966666666666666,640542188.0
Chicago,2015,3,189.99,50210.0,2721018.75,100.8796,19.37757575757576,0.11862505227327347,5.733333333333333,640542188.0
Chicago,2015,4,186.41,50702.0,2720556.0,99.51333333333334,16.994090909090907,0.11862505227327347,5.666666666666667,640542188.0
Chicago,2016,1,186.32,51278.0,2716658.25,98.84193333333333,20.544538461538462,1.2615814208984375,6.533333333333334,654041831.0
Chicago,2016,2,197.11,51854.0,2712760.5,98.48796666666668,15.644846153846153,1.2615814208984375,5.8999999999999995,654041831.0
Chicago,2016,3,199.58,52430.0,2708862.75,98.74770000000001,13.244621212121212,1.2615814208984375,5.766666666666667,654041831.0
Chicago,2016,4,197.09,53006.0,2704965.0,98.70286666666668,14.034923076923077,1.2615814208984375,5.266666666666667,654041831.0
Chicago,2017,1,198.96,53578.25,2707839.25,98.76686666666666,11.714230769230769,2.136,5.266666666666667,674568186.0
Chicago,2017,2,206.4,54150.5,2710713.5,100.16886666666666,11.465615384615385,2.136,4.733333333333333,674568186.0
Chicago,2017,3,207.11,54722.75,2713587.75,99.82233333333333,10.950999999999999,2.136,5.066666666666666,674568186.0
Chicago,2017,4,203.61,55295.0,2716462.0,101.2419,10.296153846153846,2.136,4.533333333333334,674568186.0
Chicago,2018,1,206.87,55780.75,2713843.5,101.80380000000001,17.258153846153846,2.44,4.666666666666667,707911107.0
Chicago,2018,2,214.67,56266.5,2711225.0,102.98723333333334,15.334153846153846,2.44,3.966666666666667,707911107.0
Chicago,2018,3,213.84,56752.25,2708606.5,103.83946666666667,12.900692307692307,2.44,4.066666666666666,707911107.0
Chicago,2018,4,208.38,57238.0,2705988.0,103.99579999999999,21.238560606060606,2.44,3.8666666666666667,707911107.0
Chicago,2019,1,211.53,58381.25,2702980.75,103.007,16.612265625,1.812000036239624,4.566666666666666,728631746.0
Chicago,2019,2,219.32,59524.5,2699973.5,102.41163333333333,15.160923076923078,1.812000036239624,3.8333333333333335,728631746.0
Chicago,2019,3,218.11,60667.75,2696966.25,102.41573333333334,15.965075757575757,1.812000036239624,3.766666666666666,728631746.0
Chicago,2019,4,215.9,61811.0,2693959.0,101.8931,13.93840909090909,1.812000036239624,3.266666666666667,728631746.0
Chicago,2020,1,219.4,61882.5,2695306.0,100.205,30.396538461538462,1.2335843963066413,4.733333333333333,700007944.0
Chicago,2020,2,224.64,61954.0,2696653.0,87.45549999999999,34.501615384615384,1.2335843963066413,15.9,700007944.0
Chicago,2020,3,230.74,62025.5,2698000.0,95.60816666666666,25.919469696969696,1.2335843963066413,10.733333333333334,700007944.0
Chicago,2020,4,235.02,62097.0,2699347.0,97.22746666666667,25.491666666666667,1.2335843963066413,7.8999999999999995,700007944.0
Chicago,2021,1,241.18,63216.75,2698650.5,97.50453333333333,23.198671875,4.697859,7.466666666666666,770533358.0
Chicago,2021,2,254.29,64336.5,2697954.0,99.05556666666666,17.983846153846155,4.697859,6.966666666666666,770533358.0
Chicago,2021,3,258.74,65456.25,2697257.5,99.70116666666667,18.233636363636364,4.697859,6.066666666666666,770533358.0
Chicago,2021,4,260.79,66576.0,2696561.0,100.93913333333334,19.31863636363636,4.697859,4.3999999999999995,770533358.0
Chicago,2022,1,271.47,67528.5,2688686.75,101.91120000000001,25.34984375,8.0028,4.866666666666666,845186849.0
Chicago,2022,2,283.4,68481.0,2680812.5,102.8969,27.32207692307692,8.0028,4.633333333333334,845186849.0
Chicago,2022,3,279.33,69433.5,2672938.25,103.25113333333333,24.792727272727273,8.0028,4.766666666666667,845186849.0
Chicago,2022,4,274.7,70386.0,2665064.0,102.7922,24.945076923076925,8.0028,4.166666666666667,845186849.0
Chicago,2023,1,277.76,,,102.7874,20.70869230769231,4.128,4.433333333333334,
Chicago,2023,2,296.19,,,102.86196666666667,16.47576923076923,4.128,4.066666666666666,
Chicago,2023,3,299.54,,,103.15846666666665,15.01323076923077,4.128,4.733333333333333,
Chicago,2023,4,296.83,,,102.6986,15.25123076923077,4.128,4.3,
Chicago,2024,1,306.8,,,102.24276666666667,13.693,2.9495110725289693,5.133333333333334,
Chicago,2024,2,319.28,,,102.8633,13.980307692307692,2.9495110725289693,5.233333333333333,
Chicago,2024,3,323.04,,,102.71139999999998,17.066666666666666,2.9495110725289693,5.5,
Chicago,2024,4,320.1,,,102.40293333333334,17.31984848484848,2.9495110725289693,4.7,
Chicago,2025,1,327.75,,,103.46266666666668,18.50734375,,5.233333333333333,
Chicago,2025,2,338.93,,,103.8439,23.687153846153844,,4.7,
Houston,1991,1,100.0,40235.2,1700250.0,60.673399999999994,22.42734375,4.2349629402160645,5.5,-71645643.6711731
Houston,1991,2,100.68,40142.4,1702500.0,61.020833333333336,17.120923076923077,4.2349629402160645,5.6000000000000005,-67770089.14891052
Houston,1991,3,101.39,40049.6,1704750.0,61.8953,16.651742424242425,4.2349629402160645,5.966666666666666,-64373433.41781604
Houston,1991,4,101.23,39956.8,1707000.0,62.0224,17.465833333333332,4.2349629402160645,5.8999999999999995,-61754318.81232953
Houston,1992,1,102.65,39864.0,1713500.0,61.94726666666667,17.589307692307692,3.028822660446167,7.0,-56874574.4574008
Houston,1992,2,102.55,39771.2,1720000.0,63.069700000000005,15.593,3.028822660446167,7.266666666666666,-51649243.60863137
Houston,1992,3,103.72,39678.4,1726500.0,63.56613333333333,13.90030303030303,3.028822660446167,7.633333333333333,-46871439.48333979
Houston,1992,4,104.05,39585.6,1733000.0,64.2135,14.684015151515151,3.028822660446167,7.2,-41399196.02917874
Houston,1993,1,103.77,39492.8,1738750.0,64.8008,13.263515625,2.951657295227051,7.633333333333333,-38546027.38519347
Houston,1993,2,104.92,39400.0,1744500.0,64.93016666666666,12.973230769230769,2.951657295227051,7.5,-34522141.290263176
Houston,1993,3,105.83,39307.2,1750250.0,65.17706666666668,12.123181818181818,2.951657295227051,7.566666666666667,-30738331.27265656
Houston,1993,4,105.88,39214.4,1756000.0,66.19523333333333,12.397121212121213,2.951657295227051,7.066666666666666,-24733371.26644683
Houston,1994,1,105.35,39121.6,1760500.0,67.01046666666667,13.44671875,2.6074390411376953,7.266666666666667,-20075943.095567584
Houston,1994,2,106.27,39028.8,1765000.0,68.23423333333334,14.59776923076923,2.6074390411376953,6.8999999999999995,-14303211.331806302
Houston,1994,3,107.34,38936.0,1769500.0,69.10446666666667,12.53371212121212,2.6074390411376953,6.833333333333333,-10320700.40409112
Houston,1994,4,106.04,38843.2,1774000.0,70.50456666666666,15.258461538461537,2.6074390411376953,5.8999999999999995,-4816340.347712994
Houston,1995,1,105.62,38750.4,1775250.0,71.23963333333333,12.017307692307693,2.805418014526367,5.8999999999999995,-2053077.4916204214
Houston,1995,2,106.86,38657.6,1776500.0,71.46206666666667,12.188538461538462,2.805418014526367,6.066666666666666,395211.3240916729
Houston,1995,3,107.52,38564.8,1777750.0,72.15333333333334,12.447461538461539,2.805418014526367,6.333333333333333,4492622.632667303
Houston,1995,4,107.1,38472.0,1779000.0,72.73813333333334,12.861846153846153,2.805418014526367,5.633333333333333,8108932.268808603
Houston,1996,1,107.33,38379.2,1782250.0,73.23533333333334,15.362,2.9312081336975098,5.833333333333333,12318743.582383752
Houston,1996,2,108.69,38286.4,1785500.0,74.81196666666666,16.382769230769227,2.9312081336975098,5.633333333333333,19129853.825858116
Houston,1996,3,109.41,38193.6,1788750.0,75.78656666666667,16.768333333333334,2.9312081336975098,5.566666666666666,23441681.33049333
Houston,1996,4,109.54,38100.8,1792000.0,76.83006666666667,17.225530303030304,2.9312081336975098,5.233333333333333,28885144.133951068
Houston,1997,1,109.33,38008.0,1795750.0,78.28623333333333,19.942265625,2.3376882076263428,5.866666666666667,33448303.271614313
Houston,1997,2,111.48,37915.2,1799500.0,79.40383333333334,19.904461538461536,2.3376882076263428,5.533333333333334,40035302.60169411
Houston,1997,3,112.3,37822.4,1803250.0,81.2606,22.418181818181818,2.3376882076263428,5.433333333333334,46160000.71152663
Houston,1997,4,113.03,37729.6,1807000.0,83.32553333333334,27.166212121212123,2.3376882076263428,4.466666666666667,50730755.99148774
Houston,1998,1,115.33,37636.8,1812500.0,84.26833333333333,21.351015625,1.5522807836532593,4.6000000000000005,55512065.7927407
Houston,1998,2,117.89,37544.0,1818000.0,84.83383333333333,21.528153846153845,1.5522807836532593,4.5,60393872.55659413
Houston,1998,3,120.69,37451.2,1823500.0,85.47613333333334,29.74037878787879,1.5522807836532593,4.7,67105552.01928854
Houston,1998,4,122.43,37358.4,1829000.0,86.65466666666667,29.3180303030303,1.5522807836532593,4.033333333333333,74633664.85615587
Houston,1999,1,124.36,37265.6,1833250.0,87.61966666666666,27.2915625,2.1880264282226562,4.3999999999999995,79846611.27108097
Houston,1999,2,127.98,37172.8,1837500.0,88.44893333333334,24.385384615384616,2.1880264282226562,4.866666666666667,84939424.69556546
Houston,1999,3,130.47,37080.0,1841750.0,89.24696666666667,23.248863636363637,2.1880264282226562,5.233333333333333,91775097.00886905
Houston,1999,4,133.44,36987.2,1846000.0,90.83403333333332,22.62909090909091,2.1880264282226562,4.7,100628570.58146226
Houston,2000,1,135.01,36894.4,1878750.0,91.7389,23.15353846153846,3.3768539428710938,4.833333333333333,110228133.74722481
Houston,2000,2,138.49,36801.6,1911500.0,92.86746666666666,24.936384615384615,3.3768539428710938,4.366666666666666,125279106.41375148
Houston,2000,3,140.57,36708.8,1944250.0,92.80366666666667,19.181846153846152,3.3768539428710938,4.466666666666666,133679808.42135572
Houston,2000,4,141.21,36616.0,1977000.0,92.5487,26.06223076923077,3.3768539428710938,3.633333333333333,143870693.28429437
Houston,2001,1,143.38,36759.475,1981250.0,91.41146666666667,25.71976923076923,2.826171636581421,4.033333333333333,213736837.0
Houston,2001,2,146.24,36902.95,1985500.0,90.26006666666666,23.919923076923077,2.826171636581421,4.366666666666666,213736837.0
Houston,2001,3,147.82,37046.425,1989750.0,89.02236666666666,25.99276923076923,2.826171636581421,5.0,213736837.0
Houston,2001,4,148.89,37189.9,1994000.0,88.04763333333334,27.763863636363634,2.826171636581421,5.066666666666666,213736837.0
Houston,2002,1,150.03,37333.375,1999500.0,88.68256666666666,21.397421875,1.5860344171524048,5.766666666666667,213410019.0
Houston,2002,2,152.1,37476.85,2005000.0,90.05303333333332,21.611769230769234,1.5860344171524048,6.1000000000000005,213410019.0
Houston,2002,3,153.53,37620.325,2010500.0,90.61046666666668,34.98409090909091,1.5860344171524048,6.266666666666667,213410019.0
Houston,2002,4,154.96,37763.8,2016000.0,90.56136666666667,30.618409090909093,1.5860344171524048,6.0,213410019.0
Houston,2003,1,155.93,37907.275,2017000.0,91.12933333333335,29.951484375,2.270094156265259,6.733333333333333,222790643.0
Houston,2003,2,157.8,38050.75,2018000.0,90.45023333333334,21.50423076923077,2.270094156265259,7.0,222790643.0
Houston,2003,3,158.82,38194.225,2019000.0,91.05403333333334,19.318787878787877,2.270094156265259,7.1000000000000005,222790643.0
Houston,2003,4,158.56,38337.7,2020000.0,91.93486666666666,17.40409090909091,2.270094156265259,6.333333333333333,222790643.0
Houston,2004,1,161.5,38481.175,2019250.0,92.5877,16.640923076923077,2.6772384643554688,6.533333333333334,250918295.0
Houston,2004,2,163.24,38624.65,2018500.0,93.1151,16.19969230769231,2.6772384643554688,6.266666666666667,250918295.0
Houston,2004,3,164.98,38768.125,2017750.0,93.63853333333333,15.423560606060606,2.6772384643554688,6.166666666666667,250918295.0
Houston,2004,4,165.17,38911.6,2017000.0,94.97083333333335,13.608030303030302,2.6772384643554688,5.866666666666667,250918295.0
Houston,2005,1,167.84,39055.075,2018250.0,96.29463333333332,12.784453125,3.39274525642395,5.8999999999999995,270713825.0
Houston,2005,2,170.96,39198.55,2019500.0,96.83603333333333,13.39676923076923,3.39274525642395,5.366666666666667,270713825.0
Houston,2005,3,172.93,39342.025,2020750.0,96.42483333333332,12.255151515151516,3.39274525642395,5.733333333333333,270713825.0
Houston,2005,4,175.79,39485.5,2022000.0,97.305,12.724461538461538,3.39274525642395,5.733333333333333,270713825.0
Houston,2006,1,178.88,39628.975,2031250.0,98.229,12.031,3.2259416580200195,5.566666666666666,303333173.0
Houston,2006,2,181.39,39772.45,2040500.0,98.80993333333333,14.526923076923078,3.2259416580200195,5.233333333333333,303333173.0
Houston,2006,3,184.5,39915.925,2049750.0,99.20146666666666,13.587615384615386,3.2259416580200195,5.066666666666666,303333173.0
Houston,2006,4,185.58,40059.4,2059000.0,99.4439,11.029923076923078,3.2259416580200195,4.3,303333173.0
Houston,2007,1,188.73,40202.875,2060500.0,100.45546666666667,12.470076923076922,2.8526782989501953,4.5,338013087.0
Houston,2007,2,192.04,40346.35,2062000.0,101.61796666666667,13.718923076923078,2.8526782989501953,4.133333333333334,338013087.0
Houston,2007,3,193.52,40489.825,2063500.0,101.7108,21.513846153846156,2.8526782989501953,4.433333333333334,338013087.0
Houston,2007,4,194.64,40633.3,2065000.0,102.0459,22.04189393939394,2.8526782989501953,4.1000000000000005,338013087.0
Houston,2008,1,192.89,40776.775,2069750.0,101.7919,26.10369230769231,3.8391003608703613,4.333333333333333,339675382.0
Houston,2008,2,191.98,40920.25,2074500.0,100.25393333333334,20.656384615384614,3.8391003608703613,4.333333333333333,339675382.0
Houston,2008,3,198.66,41063.725,2079250.0,96.94203333333333,25.019772727272727,3.8391003608703613,5.066666666666666,339675382.0
Houston,2008,4,194.42,41207.2,2084000.0,92.7956,58.33143939393939,3.8391003608703613,5.266666666666667,339675382.0
Houston,2009,1,192.01,41350.675,2092750.0,87.56103333333334,45.02765625,-0.35554906725883484,6.3,330630158.0
Houston,2009,2,196.93,41494.15,2101500.0,85.13616666666667,33.05823076923077,-0.35554906725883484,7.2,330630158.0
Houston,2009,3,198.34,41637.625,2110250.0,86.5689,25.530833333333334,-0.35554906725883484,8.6,330630158.0
Houston,2009,4,197.27,41781.1,2119000.0,87.92003333333332,23.01462121212121,-0.35554906725883484,8.299999999999999,330630158.0
Houston,2010,1,198.5,41924.575,2116052.0,89.60996666666666,20.159765625,1.6400398015975952,8.633333333333333,356088066.0
Houston,2010,2,201.21,42068.05,2113104.0,91.35513333333334,26.36476923076923,1.6400398015975952,8.233333333333333,356088066.0
Houston,2010,3,199.93,42211.525,2110156.0,92.56726666666667,24.342272727272725,1.6400398015975952,8.4,356088066.0
Houston,2010,4,197.23,42355.0,2107208.0,92.9545,19.30818181818182,1.6400398015975952,8.200000000000001,356088066.0
Houston,2011,1,189.81,42485.5,2116889.25,93.45393333333334,18.56875,3.156846523284912,8.4,385807712.0
Houston,2011,2,200.14,42616.0,2126570.5,93.82623333333333,17.420538461538463,3.156846523284912,8.233333333333334,385807712.0
Houston,2011,3,196.52,42746.5,2136251.75,94.87253333333332,30.43598484848485,3.156846523284912,8.466666666666667,385807712.0
Houston,2011,4,197.71,42877.0,2145933.0,95.84926666666667,29.87284615384615,3.156846523284912,7.3,385807712.0
Houston,2012,1,201.43,42869.5,2149871.25,96.79553333333332,18.328846153846154,2.0693306922912598,7.0,409104519.0
Houston,2012,2,209.17,42862.0,2153809.5,97.39576666666666,20.021538461538462,2.0693306922912598,6.633333333333333,409104519.0
Houston,2012,3,215.11,42854.5,2157747.75,97.38883333333332,16.229923076923075,2.0693306922912598,6.666666666666667,409104519.0
Houston,2012,4,216.14,42847.0,2161686.0,97.87596666666667,16.802651515151513,2.0693306922912598,6.033333333333334,409104519.0
Houston,2013,1,222.97,43473.5,2170608.0,98.62133333333333,13.5303125,1.4648375511169434,6.433333333333334,433448813.0
Houston,2013,2,231.47,44100.0,2179530.0,99.06830000000001,14.82776923076923,1.4648375511169434,6.166666666666667,433448813.0
Houston,2013,3,234.1,44726.5,2188452.0,99.4698,14.33719696969697,1.4648375511169434,6.2,433448813.0
Houston,2013,4,241.7,45353.0,2197374.0,100.1453,14.191590909090909,1.4648375511169434,5.533333333333334,433448813.0
Houston,2014,1,246.64,45379.75,2208229.5,100.82683333333334,14.76421875,1.6222240924835205,5.5,447264991.0
Houston,2014,2,252.68,45406.5,2219085.0,102.21463333333332,12.726923076923077,1.6222240924835205,4.966666666666666,447264991.0
Houston,2014,3,259.08,45433.25,2229940.5,102.78976666666667,13.02409090909091,1.6222240924835205,5.233333333333333,447264991.0
Houston,2014,4,266.1,45460.0,2240796.0,103.39133333333332,15.996439393939395,1.6222240924835205,4.366666666666666,447264991.0
Houston,2015,1,261.19,46111.0,2255254.0,102.2386,16.63453125,0.11862505227327347,4.533333333333334,465245874.0
Houston,2015,2,272.1,46762.0,2269712.0,100.81726666666667,13.745076923076924,0.11862505227327347,4.433333333333334,465245874.0
Houston,2015,3,276.63,47413.0,2284170.0,100.8796,19.37757575757576,0.11862505227327347,4.866666666666666,465245874.0
Houston,2015,4,272.17,48064.0,2298628.0,99.51333333333334,16.994090909090907,0.11862505227327347,4.7,465245874.0
Houston,2016,1,271.68,47996.25,2300068.0,98.84193333333333,20.544538461538462,1.2615814208984375,4.933333333333334,454293836.0
Houston,2016,2,277.5,47928.5,2301508.0,98.48796666666668,15.644846153846153,1.2615814208984375,5.066666666666666,454293836.0
Houston,2016,3,280.46,47860.75,2302948.0,98.74770000000001,13.244621212121212,1.2615814208984375,5.7,454293836.0
Houston,2016,4,279.2,47793.0,2304388.0,98.70286666666668,14.034923076923077,1.2615814208984375,5.266666666666667,454293836.0
Houston,2017,1,282.22,48568.75,2306598.5,98.76686666666666,11.714230769230769,2.136,5.6000000000000005,470676136.0
Houston,2017,2,289.27,49344.5,2308809.0,100.16886666666666,11.465615384615385,2.136,4.933333333333334,470676136.0
Houston,2017,3,286.34,50120.25,2311019.5,99.82233333333333,10.950999999999999,2.136,5.0,470676136.0
Houston,2017,4,292.62,50896.0,2313230.0,101.2419,10.296153846153846,2.136,4.433333333333334,470676136.0
Houston,2018,1,294.81,50972.75,2316445.0,101.80380000000001,17.258153846153846,2.44,4.733333333333333,507443675.0
Houston,2018,2,299.48,51049.5,2319660.0,102.98723333333334,15.334153846153846,2.44,4.3,507443675.0
Houston,2018,3,302.33,51126.25,2322875.0,103.83946666666667,12.900692307692307,2.44,4.366666666666667,507443675.0
Houston,2018,4,296.66,51203.0,2326090.0,103.99579999999999,21.238560606060606,2.44,3.8333333333333335,507443675.0
Houston,2019,1,301.6,51514.75,2323766.75,103.007,16.612265625,1.812000036239624,4.1000000000000005,507654750.0
